Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,is_holiday,day_of_week,is_weekend,month,year,season_num,sales_lag_1,customers_lag_1,sales_lag_7,customers_lag_7,sales_lag_14,customers_lag_14,sales_lag_21,customers_lag_21,sales_lag_28,customers_lag_28,sales_roll_mean_7,sales_roll_std_7,ds,y
2013-03-31,14.0,244.5,6.68,0,47556.0,0,6,1,3,2013,1,82225.0,317.0,79295.0,215.0,72894.0,233.0,51200.0,206.0,54216.0,166.0,71299.71428571429,8973.899184381113,2013-03-31,47556.0
2013-04-01,17.0,172.0,9.25,0,67497.0,0,0,0,4,2013,1,47556.0,244.5,69379.0,171.0,57391.0,145.0,61658.0,114.0,65566.0,114.0,66765.57142857143,11825.927826280233,2013-04-01,67497.0
2013-04-02,19.0,150.0,6.53,0,61698.0,0,1,0,4,2013,1,67497.0,172.0,63557.0,158.0,68274.0,114.0,52338.0,105.0,45190.0,92.52,66496.71428571429,11777.905893583264,2013-04-02,61698.0
2013-04-03,30.0,176.0,6.5,0,65300.0,0,2,0,4,2013,1,61698.0,150.0,60798.0,167.0,57489.0,141.0,50639.0,118.0,65256.0,105.0,66231.14285714286,11875.790814770975,2013-04-03,65300.0
2013-04-04,40.0,176.0,8.0,0,53170.0,0,3,0,4,2013,1,65300.0,176.0,64010.0,180.0,52470.0,154.0,55281.0,136.0,58460.0,114.0,66874.28571428571,11652.31737630345,2013-04-04,53170.0
2013-04-05,33.0,255.0,10.73,0,88866.0,0,4,0,4,2013,1,53170.0,176.0,79834.0,251.0,58655.0,207.0,64014.0,184.0,63427.0,141.0,65325.71428571428,12763.723342796055,2013-04-05,88866.0
2013-04-06,34.0,317.0,8.65,0,87143.0,0,5,1,4,2013,1,88866.0,255.0,82225.0,317.0,69722.0,281.0,97248.0,328.0,74105.0,294.0,66616.0,14773.154921456062,2013-04-06,87143.0
2013-04-07,29.0,220.0,9.44,0,53175.0,0,6,1,4,2013,1,87143.0,317.0,47556.0,244.5,79295.0,215.0,72894.0,233.0,51200.0,206.0,67318.57142857143,15725.447739859606,2013-04-07,53175.0
2013-04-08,17.0,133.0,8.4,0,57735.0,0,0,0,4,2013,1,53175.0,220.0,67497.0,172.0,69379.0,171.0,57391.0,145.0,61658.0,114.0,68121.28571428571,14655.540314323787,2013-04-08,57735.0
2013-04-09,18.0,101.0,10.53,0,56743.0,0,1,0,4,2013,1,57735.0,133.0,61698.0,150.0,63557.0,158.0,68274.0,114.0,52338.0,105.0,66726.71428571429,15179.924041469048,2013-04-09,56743.0
2013-04-10,19.0,106.0,8.64,0,57210.0,0,2,0,4,2013,1,56743.0,101.0,65300.0,176.0,60798.0,167.0,57489.0,141.0,50639.0,118.0,66018.85714285714,15564.166723905655,2013-04-10,57210.0
2013-04-11,32.0,137.0,7.13,0,67788.0,0,3,0,4,2013,1,57210.0,106.0,53170.0,176.0,64010.0,180.0,52470.0,154.0,55281.0,136.0,64863.142857142855,15922.673534183856,2013-04-11,67788.0
2013-04-12,36.0,194.0,9.96,0,62286.0,0,4,0,4,2013,1,67788.0,137.0,88866.0,255.0,79834.0,251.0,58655.0,207.0,64014.0,184.0,66951.42857142857,15069.217153490612,2013-04-12,62286.0
2013-04-13,33.0,291.0,9.36,0,62133.0,0,5,1,4,2013,1,62286.0,194.0,87143.0,317.0,82225.0,317.0,69722.0,281.0,97248.0,328.0,63154.28571428572,11569.19443629377,2013-04-13,62133.0
2013-04-14,28.0,229.0,10.19,0,66940.0,0,6,1,4,2013,1,62133.0,291.0,53175.0,220.0,47556.0,244.5,79295.0,215.0,72894.0,233.0,59581.42857142857,4818.454346128412,2013-04-14,66940.0
2013-04-15,18.0,92.52,8.9,0,46503.0,0,0,0,4,2013,1,66940.0,229.0,57735.0,133.0,67497.0,172.0,69379.0,171.0,57391.0,145.0,61547.857142857145,4570.619412019873,2013-04-15,46503.0
2013-04-16,22.0,106.0,7.74,0,59137.0,0,1,0,4,2013,1,46503.0,92.52,56743.0,101.0,61698.0,150.0,63557.0,158.0,68274.0,114.0,59943.28571428572,7293.040877309318,2013-04-16,59137.0
2013-04-17,19.0,124.0,8.71,0,61607.0,0,2,0,4,2013,1,59137.0,106.0,57210.0,106.0,65300.0,176.0,60798.0,167.0,57489.0,141.0,60285.28571428572,7173.100113486817,2013-04-17,61607.0
2013-04-18,33.0,119.0,11.92,0,43996.0,0,3,0,4,2013,1,61607.0,124.0,67788.0,137.0,53170.0,176.0,64010.0,180.0,52470.0,154.0,60913.42857142857,7050.387621901141,2013-04-18,43996.0
2013-04-19,38.0,176.0,10.85,0,65194.0,0,4,0,4,2013,1,43996.0,119.0,62286.0,194.0,88866.0,255.0,79834.0,251.0,58655.0,207.0,57514.57142857143,8720.873825811506,2013-04-19,65194.0
2013-04-20,35.0,274.0,10.57,0,69515.0,0,5,1,4,2013,1,65194.0,176.0,62133.0,291.0,87143.0,317.0,82225.0,317.0,69722.0,281.0,57930.0,9049.13318132423,2013-04-20,69515.0
2013-04-21,35.0,199.0,12.39,0,58095.0,0,6,1,4,2013,1,69515.0,274.0,66940.0,229.0,53175.0,220.0,47556.0,244.5,79295.0,215.0,58984.57142857143,10000.691957012637,2013-04-21,58095.0
2013-04-22,21.0,110.0,10.43,0,61062.0,0,0,0,4,2013,1,58095.0,199.0,46503.0,92.52,57735.0,133.0,67497.0,172.0,69379.0,171.0,57721.0,9366.689578857438,2013-04-22,61062.0
2013-04-23,15.0,124.0,7.29,0,69615.0,0,1,0,4,2013,1,61062.0,110.0,59137.0,106.0,56743.0,101.0,61698.0,150.0,63557.0,158.0,59800.857142857145,7973.365651312703,2013-04-23,69615.0
2013-04-24,23.0,115.0,9.61,0,67613.0,0,2,0,4,2013,1,69615.0,124.0,61607.0,124.0,57210.0,106.0,65300.0,176.0,60798.0,167.0,61297.71428571428,8771.544746400396,2013-04-24,67613.0
2013-04-25,30.0,128.0,10.95,0,52736.0,0,3,0,4,2013,1,67613.0,115.0,43996.0,119.0,67788.0,137.0,53170.0,176.0,64010.0,180.0,62155.71428571428,9094.63222115684,2013-04-25,52736.0
2013-04-26,40.0,185.0,9.32,0,62041.0,0,4,0,4,2013,1,52736.0,128.0,65194.0,176.0,62286.0,194.0,88866.0,255.0,79834.0,251.0,63404.28571428572,6381.187081682945,2013-04-26,62041.0
2013-04-27,26.0,310.0,7.06,0,81078.0,0,5,1,4,2013,1,62041.0,185.0,69515.0,274.0,62133.0,291.0,87143.0,317.0,82225.0,317.0,62953.857142857145,6344.979128639114,2013-04-27,81078.0
2013-04-28,27.0,203.0,8.18,0,65525.0,0,6,1,4,2013,1,81078.0,310.0,58095.0,199.0,66940.0,229.0,53175.0,220.0,47556.0,244.5,64605.71428571428,9200.435636684297,2013-04-28,65525.0
2013-04-29,16.0,128.0,10.93,0,55537.0,0,0,0,4,2013,1,65525.0,203.0,61062.0,110.0,46503.0,92.52,57735.0,133.0,67497.0,172.0,65667.14285714286,8741.256268000923,2013-04-29,55537.0
2013-04-30,16.0,115.0,8.0,0,45956.0,0,1,0,4,2013,1,55537.0,128.0,69615.0,124.0,59137.0,106.0,56743.0,101.0,61698.0,150.0,64877.857142857145,9447.3013506256,2013-04-30,45956.0
2013-05-01,20.0,124.0,11.47,0,61859.0,0,2,0,5,2013,1,45956.0,115.0,67613.0,115.0,61607.0,124.0,57210.0,106.0,65300.0,176.0,61498.0,11482.894031268532,2013-05-01,61859.0
2013-05-02,23.0,137.0,10.55,0,52768.0,0,3,0,5,2013,1,61859.0,124.0,52736.0,128.0,43996.0,119.0,67788.0,137.0,53170.0,176.0,60676.0,11173.990931325416,2013-05-02,52768.0
2013-05-03,24.0,173.0,12.14,0,65527.0,0,4,0,5,2013,1,52768.0,137.0,62041.0,185.0,65194.0,176.0,62286.0,194.0,88866.0,255.0,60680.57142857143,11170.207083385858,2013-05-03,65527.0
2013-05-04,37.0,288.0,11.04,0,70526.0,0,5,1,5,2013,1,65527.0,173.0,81078.0,310.0,69515.0,274.0,62133.0,291.0,87143.0,317.0,61178.57142857143,11317.701722775852,2013-05-04,70526.0
2013-05-05,26.0,230.0,11.15,0,67566.0,0,6,1,5,2013,1,70526.0,288.0,65525.0,203.0,58095.0,199.0,66940.0,229.0,53175.0,220.0,59671.142857142855,8602.54817730576,2013-05-05,67566.0
2013-05-06,16.0,151.0,8.7,0,57438.0,0,0,0,5,2013,1,67566.0,230.0,55537.0,128.0,61062.0,110.0,46503.0,92.52,57735.0,133.0,59962.71428571428,8864.621061920134,2013-05-06,57438.0
2013-05-07,15.0,137.0,8.25,0,57682.0,0,1,0,5,2013,1,57438.0,151.0,45956.0,115.0,69615.0,124.0,59137.0,106.0,56743.0,101.0,60234.28571428572,8734.605671586132,2013-05-07,57682.0
2013-05-08,15.0,142.0,8.21,0,62173.0,0,2,0,5,2013,1,57682.0,137.0,61859.0,124.0,67613.0,115.0,61607.0,124.0,57210.0,106.0,61909.42857142857,6334.5877492059435,2013-05-08,62173.0
2013-05-09,32.0,155.0,6.33,0,74119.0,0,3,0,5,2013,1,62173.0,142.0,52768.0,137.0,52736.0,128.0,43996.0,119.0,67788.0,137.0,61954.28571428572,6335.282859097213,2013-05-09,74119.0
2013-05-10,32.0,204.0,8.48,0,72687.0,0,4,0,5,2013,1,74119.0,155.0,65527.0,173.0,62041.0,185.0,65194.0,176.0,62286.0,194.0,65004.42857142857,6315.109945128121,2013-05-10,72687.0
2013-05-11,34.0,310.0,10.85,0,71898.0,0,5,1,5,2013,1,72687.0,204.0,70526.0,288.0,81078.0,310.0,69515.0,274.0,62133.0,291.0,66027.28571428571,6960.709343984767,2013-05-11,71898.0
2013-05-12,32.0,213.0,9.12,0,52078.0,0,6,1,5,2013,1,71898.0,310.0,67566.0,230.0,65525.0,203.0,58095.0,199.0,66940.0,229.0,66223.28571428571,7125.854234506682,2013-05-12,52078.0
2013-05-13,18.0,92.52,9.61,0,60400.0,0,0,0,5,2013,1,52078.0,213.0,57438.0,151.0,55537.0,128.0,61062.0,110.0,46503.0,92.52,64010.71428571428,8838.21919684261,2013-05-13,60400.0
2013-05-14,15.0,107.0,8.52,0,50828.0,0,1,0,5,2013,1,60400.0,92.52,57682.0,137.0,45956.0,115.0,69615.0,124.0,59137.0,106.0,64433.857142857145,8536.861707298085,2013-05-14,50828.0
2013-05-15,22.0,138.0,9.03,0,59353.0,0,2,0,5,2013,1,50828.0,107.0,62173.0,142.0,61859.0,124.0,67613.0,115.0,61607.0,124.0,63454.71428571428,9747.553329157561,2013-05-15,59353.0
2013-05-16,27.0,164.0,7.72,0,61104.0,0,3,0,5,2013,1,59353.0,138.0,74119.0,155.0,52768.0,137.0,52736.0,128.0,43996.0,119.0,63051.857142857145,9866.897408821036,2013-05-16,61104.0
2013-05-17,26.0,244.0,8.98,0,62021.0,0,4,0,5,2013,1,61104.0,164.0,72687.0,204.0,65527.0,173.0,62041.0,185.0,65194.0,176.0,61192.57142857143,8575.623201011307,2013-05-17,62021.0
2013-05-18,28.0,315.0,6.0,0,70817.0,0,5,1,5,2013,1,62021.0,244.0,71898.0,310.0,70526.0,288.0,81078.0,310.0,69515.0,274.0,59668.857142857145,6994.764099634329,2013-05-18,70817.0
2013-05-19,33.0,236.0,7.04,0,79140.0,0,6,1,5,2013,1,70817.0,315.0,52078.0,213.0,67566.0,230.0,65525.0,203.0,58095.0,199.0,59514.42857142857,6684.840632784281,2013-05-19,79140.0
2013-05-20,18.0,134.0,7.95,0,63527.0,0,0,0,5,2013,1,79140.0,236.0,60400.0,92.52,57438.0,151.0,55537.0,128.0,61062.0,110.0,63380.42857142857,9067.92385016492,2013-05-20,63527.0
2013-05-21,21.0,129.0,5.55,0,59158.0,0,1,0,5,2013,1,63527.0,134.0,50828.0,107.0,57682.0,137.0,45956.0,115.0,69615.0,124.0,63827.142857142855,8973.155435865314,2013-05-21,59158.0
2013-05-22,24.0,152.0,8.04,0,68313.0,0,2,0,5,2013,1,59158.0,129.0,59353.0,138.0,62173.0,142.0,61859.0,124.0,67613.0,115.0,65017.142857142855,7371.291054457987,2013-05-22,68313.0
2013-05-23,34.0,213.0,10.13,0,80538.0,0,3,0,5,2013,1,68313.0,152.0,61104.0,164.0,74119.0,155.0,52768.0,137.0,52736.0,128.0,66297.14285714286,6991.982919234391,2013-05-23,80538.0
2013-05-24,36.0,249.0,11.67,0,64509.0,0,4,0,5,2013,1,80538.0,213.0,62021.0,244.0,72687.0,204.0,65527.0,173.0,62041.0,185.0,69073.42857142857,8318.712778172005,2013-05-24,64509.0
2013-05-25,68.0,1225.67,12.76,1,145705.0,0,5,1,5,2013,1,64509.0,249.0,70817.0,315.0,71898.0,310.0,70526.0,288.0,81078.0,310.0,69428.85714285714,8014.7660275393155,2013-05-25,145705.0
2013-05-26,70.0,956.0,12.08,1,115521.0,0,6,1,5,2013,1,145705.0,1225.67,79140.0,236.0,52078.0,213.0,67566.0,230.0,65525.0,203.0,80127.14285714286,30001.024023792867,2013-05-26,115521.0
2013-05-27,43.0,988.0,16.13,1,137842.0,1,0,0,5,2013,1,115521.0,956.0,63527.0,134.0,60400.0,92.52,57438.0,151.0,55537.0,128.0,85324.42857142857,32820.31097687913,2013-05-27,137842.0
2013-05-28,28.0,147.0,14.44,0,74039.0,0,1,0,5,2013,1,137842.0,988.0,59158.0,129.0,50828.0,107.0,57682.0,137.0,45956.0,115.0,95940.85714285714,36416.67292797162,2013-05-28,74039.0
2013-05-29,18.0,147.0,13.93,0,65022.0,0,2,0,5,2013,1,74039.0,147.0,68313.0,152.0,59353.0,138.0,62173.0,142.0,61859.0,124.0,98066.71428571429,34283.43207592795,2013-05-29,65022.0
2013-05-30,36.0,138.0,8.46,0,63089.0,0,3,0,5,2013,1,65022.0,147.0,80538.0,213.0,61104.0,164.0,74119.0,155.0,52768.0,137.0,97596.57142857143,34778.45280657337,2013-05-30,63089.0
2013-05-31,34.0,204.0,10.12,0,54891.0,0,4,0,5,2013,1,63089.0,138.0,64509.0,249.0,62021.0,244.0,72687.0,204.0,65527.0,173.0,95103.85714285714,36773.01305046307,2013-05-31,54891.0
2013-06-01,32.0,325.0,10.09,0,67756.0,0,5,1,6,2013,2,54891.0,204.0,145705.0,1225.67,70817.0,315.0,71898.0,310.0,70526.0,288.0,93729.85714285714,38256.46001408818,2013-06-01,67756.0
2013-06-02,31.0,249.0,11.2,0,66285.0,0,6,1,6,2013,2,67756.0,325.0,115521.0,956.0,79140.0,236.0,52078.0,213.0,67566.0,230.0,82594.28571428571,31322.408164732504,2013-06-02,66285.0
2013-06-03,21.0,165.0,9.04,0,68300.0,0,0,0,6,2013,2,66285.0,249.0,137842.0,988.0,63527.0,134.0,60400.0,92.52,57438.0,151.0,75560.57142857143,28053.733707875468,2013-06-03,68300.0
2013-06-04,20.0,152.0,10.78,0,62032.0,0,1,0,6,2013,2,68300.0,165.0,74039.0,147.0,59158.0,129.0,50828.0,107.0,57682.0,137.0,65626.0,5844.390986237081,2013-06-04,62032.0
2013-06-05,18.0,160.0,8.84,0,67967.0,0,2,0,6,2013,2,62032.0,152.0,65022.0,147.0,68313.0,152.0,59353.0,138.0,62173.0,142.0,63910.71428571428,4591.373567692436,2013-06-05,67967.0
2013-06-06,42.0,169.0,9.88,0,77481.0,0,3,0,6,2013,2,67967.0,160.0,63089.0,138.0,80538.0,213.0,61104.0,164.0,74119.0,155.0,64331.42857142857,4838.452950312778,2013-06-06,77481.0
2013-06-07,30.0,205.0,10.56,0,71073.0,0,4,0,6,2013,2,77481.0,169.0,54891.0,204.0,64509.0,249.0,62021.0,244.0,72687.0,204.0,66387.42857142857,6858.588408148582,2013-06-07,71073.0
2013-06-08,30.0,325.0,11.93,0,73658.0,0,5,1,6,2013,2,71073.0,205.0,67756.0,325.0,145705.0,1225.67,70817.0,315.0,71898.0,310.0,68699.14285714286,4736.735142430133,2013-06-08,73658.0
2013-06-09,42.0,219.0,10.71,0,66214.0,0,6,1,6,2013,2,73658.0,325.0,66285.0,249.0,115521.0,956.0,79140.0,236.0,52078.0,213.0,69542.28571428571,5055.433964699496,2013-06-09,66214.0
2013-06-10,20.0,147.0,9.4,0,64908.0,0,0,0,6,2013,2,66214.0,219.0,68300.0,165.0,137842.0,988.0,63527.0,134.0,60400.0,92.52,69532.14285714286,5063.123720543722,2013-06-10,64908.0
2013-06-11,15.0,156.0,9.17,0,59804.0,0,1,0,6,2013,2,64908.0,147.0,62032.0,152.0,74039.0,147.0,59158.0,129.0,50828.0,107.0,69047.57142857143,5354.627060065874,2013-06-11,59804.0
2013-06-12,16.0,147.0,12.01,0,70585.0,0,2,0,6,2013,2,59804.0,156.0,67967.0,160.0,65022.0,147.0,68313.0,152.0,59353.0,138.0,68729.28571428571,5881.445619185587,2013-06-12,70585.0
2013-06-13,32.0,192.0,14.8,0,63795.0,0,3,0,6,2013,2,70585.0,147.0,77481.0,169.0,63089.0,138.0,80538.0,213.0,61104.0,164.0,69103.28571428571,5908.071871440291,2013-06-13,63795.0
2013-06-14,28.0,214.0,10.69,0,68399.0,0,4,0,6,2013,2,63795.0,192.0,71073.0,205.0,54891.0,204.0,64509.0,249.0,62021.0,244.0,67148.14285714286,4841.927902141122,2013-06-14,68399.0
2013-06-15,34.0,335.0,11.73,0,72731.0,0,5,1,6,2013,2,68399.0,214.0,73658.0,325.0,67756.0,325.0,145705.0,1225.67,70817.0,315.0,66766.14285714286,4579.014938775889,2013-06-15,72731.0
2013-06-16,23.0,192.0,9.0,0,76261.0,0,6,1,6,2013,2,72731.0,335.0,66214.0,219.0,66285.0,249.0,115521.0,956.0,79140.0,236.0,66633.71428571429,4354.371968275587,2013-06-16,76261.0
2013-06-17,15.0,129.0,13.99,0,52841.0,0,0,0,6,2013,2,76261.0,192.0,64908.0,147.0,68300.0,165.0,137842.0,988.0,63527.0,134.0,68069.0,5654.6660084107125,2013-06-17,52841.0
2013-06-18,21.0,160.0,13.59,0,57892.0,0,1,0,6,2013,2,52841.0,129.0,59804.0,156.0,62032.0,152.0,74039.0,147.0,59158.0,129.0,66345.14285714286,8092.689755340894,2013-06-18,57892.0
2013-06-19,16.0,165.0,12.51,0,63348.0,0,2,0,6,2013,2,57892.0,160.0,70585.0,147.0,67967.0,160.0,65022.0,147.0,68313.0,152.0,66072.0,8377.515443137601,2013-06-19,63348.0
2013-06-20,31.0,165.0,9.4,0,62779.0,0,3,0,6,2013,2,63348.0,165.0,63795.0,192.0,77481.0,169.0,63089.0,138.0,80538.0,213.0,65038.142857142855,8171.776355819638,2013-06-20,62779.0
2013-06-21,28.0,228.0,11.11,0,69500.0,0,4,0,6,2013,2,62779.0,165.0,68399.0,214.0,71073.0,205.0,54891.0,204.0,64509.0,249.0,64893.0,8206.485544982645,2013-06-21,69500.0
2013-06-22,30.0,291.0,13.13,0,61801.0,0,5,1,6,2013,2,69500.0,228.0,72731.0,335.0,73658.0,325.0,67756.0,325.0,145705.0,1225.67,65050.28571428572,8294.955007197908,2013-06-22,61801.0
2013-06-23,31.0,210.0,12.25,0,59220.0,0,6,1,6,2013,2,61801.0,291.0,76261.0,192.0,66214.0,219.0,66285.0,249.0,115521.0,956.0,63488.857142857145,7608.501197752397,2013-06-23,59220.0
2013-06-24,18.0,157.0,12.64,0,52445.0,0,0,0,6,2013,2,59220.0,210.0,52841.0,129.0,64908.0,147.0,68300.0,165.0,137842.0,988.0,61054.42857142857,5179.223778945096,2013-06-24,52445.0
2013-06-25,17.0,148.0,13.06,0,57759.0,0,1,0,6,2013,2,52445.0,157.0,57892.0,160.0,59804.0,156.0,62032.0,152.0,74039.0,147.0,60997.857142857145,5284.972451161234,2013-06-25,57759.0
2013-06-26,15.0,179.0,11.07,0,73283.0,0,2,0,6,2013,2,57759.0,148.0,63348.0,165.0,70585.0,147.0,67967.0,160.0,65022.0,147.0,60978.857142857145,5298.221759188,2013-06-26,73283.0
2013-06-27,20.0,184.0,14.48,0,62798.0,0,3,0,6,2013,2,73283.0,179.0,62779.0,165.0,63795.0,192.0,77481.0,169.0,63089.0,138.0,62398.142857142855,7072.310005191591,2013-06-27,62798.0
2013-06-28,24.0,215.0,13.47,0,63079.0,0,4,0,6,2013,2,62798.0,184.0,69500.0,228.0,68399.0,214.0,71073.0,205.0,54891.0,204.0,62400.857142857145,7072.484179989358,2013-06-28,63079.0
2013-06-29,37.0,317.0,14.64,0,63842.0,0,5,1,6,2013,2,63079.0,215.0,61801.0,291.0,72731.0,335.0,73658.0,325.0,67756.0,325.0,61483.57142857143,6380.861380126535,2013-06-29,63842.0
2013-06-30,33.0,274.0,15.31,0,64078.0,0,6,1,6,2013,2,63842.0,317.0,59220.0,210.0,76261.0,192.0,66214.0,219.0,66285.0,249.0,61775.142857142855,6444.101681087892,2013-06-30,64078.0
2013-07-01,20.0,193.0,14.25,0,55986.0,0,0,0,7,2013,2,64078.0,274.0,52445.0,157.0,52841.0,129.0,64908.0,147.0,68300.0,165.0,62469.142857142855,6384.377062501848,2013-07-01,55986.0
2013-07-02,21.0,220.0,16.61,0,65732.0,0,1,0,7,2013,2,55986.0,193.0,57759.0,148.0,57892.0,160.0,59804.0,156.0,62032.0,152.0,62975.0,5542.533776773567,2013-07-02,65732.0
2013-07-03,24.0,238.0,13.84,0,65802.0,0,2,0,7,2013,2,65732.0,220.0,73283.0,179.0,63348.0,165.0,70585.0,147.0,67967.0,160.0,64114.0,5092.989135403926,2013-07-03,65802.0
2013-07-04,34.0,283.0,14.59,0,68036.0,1,3,0,7,2013,2,65802.0,238.0,62798.0,184.0,62779.0,165.0,63795.0,192.0,77481.0,169.0,63045.28571428572,3327.0347515624826,2013-07-04,68036.0
2013-07-05,37.0,309.0,15.99,0,64554.0,0,4,0,7,2013,2,68036.0,283.0,63079.0,215.0,69500.0,228.0,68399.0,214.0,71073.0,205.0,63793.57142857143,3815.35318842045,2013-07-05,64554.0
2013-07-06,29.0,372.0,15.07,0,78679.0,0,5,1,7,2013,2,64554.0,309.0,63842.0,317.0,61801.0,291.0,72731.0,335.0,73658.0,325.0,64004.28571428572,3810.038395008336,2013-07-06,78679.0
2013-07-07,28.0,269.0,11.16,0,71354.0,0,6,1,7,2013,2,78679.0,372.0,64078.0,274.0,59220.0,210.0,76261.0,192.0,66214.0,219.0,66123.85714285714,6720.257644579765,2013-07-07,71354.0
2013-07-08,14.0,193.0,12.95,0,66985.0,0,0,0,7,2013,2,71354.0,269.0,55986.0,193.0,52445.0,157.0,52841.0,129.0,64908.0,147.0,67163.28571428571,6911.067903836385,2013-07-08,66985.0
2013-07-09,20.0,197.0,12.54,0,63091.0,0,1,0,7,2013,2,66985.0,193.0,65732.0,220.0,57759.0,148.0,57892.0,160.0,59804.0,156.0,68734.57142857143,4905.688122209735,2013-07-09,63091.0
2013-07-10,18.0,206.0,11.57,0,54318.0,0,2,0,7,2013,2,63091.0,197.0,65802.0,238.0,73283.0,179.0,63348.0,165.0,70585.0,147.0,68357.28571428571,5263.596796687983,2013-07-10,54318.0
2013-07-11,16.0,202.0,13.86,0,64684.0,0,3,0,7,2013,2,54318.0,206.0,68036.0,283.0,62798.0,184.0,62779.0,165.0,63795.0,192.0,66716.71428571429,7505.158708388796,2013-07-11,64684.0
2013-07-12,29.0,238.0,13.22,0,67486.0,0,4,0,7,2013,2,64684.0,202.0,64554.0,309.0,63079.0,215.0,69500.0,228.0,68399.0,214.0,66237.85714285714,7513.884113838825,2013-07-12,67486.0
2013-07-13,29.0,318.0,11.63,0,80126.0,0,5,1,7,2013,2,67486.0,238.0,78679.0,372.0,63842.0,317.0,61801.0,291.0,72731.0,335.0,66656.71428571429,7486.0439422147965,2013-07-13,80126.0
2013-07-14,25.0,247.0,12.47,0,59657.0,0,6,1,7,2013,2,80126.0,318.0,71354.0,269.0,64078.0,274.0,59220.0,210.0,76261.0,192.0,66863.42857142857,7882.811593527815,2013-07-14,59657.0
2013-07-15,15.0,206.0,11.64,0,73362.0,0,0,0,7,2013,2,59657.0,247.0,66985.0,193.0,55986.0,193.0,52445.0,157.0,52841.0,129.0,65192.42857142857,8010.971702549993,2013-07-15,73362.0
2013-07-16,20.0,242.0,11.15,0,67749.0,0,1,0,7,2013,2,73362.0,206.0,63091.0,197.0,65732.0,220.0,57759.0,148.0,57892.0,160.0,66103.42857142857,8590.432116744183,2013-07-16,67749.0
2013-07-17,15.0,215.0,12.84,0,75336.0,0,2,0,7,2013,2,67749.0,242.0,54318.0,206.0,65802.0,238.0,73283.0,179.0,63348.0,165.0,66768.85714285714,8498.105248202844,2013-07-17,75336.0
2013-07-18,30.0,220.0,14.13,0,72602.0,0,3,0,7,2013,2,75336.0,215.0,64684.0,202.0,68036.0,283.0,62798.0,184.0,62779.0,165.0,69771.42857142857,6935.065533388241,2013-07-18,72602.0
2013-07-19,35.0,230.0,13.05,0,66844.0,0,4,0,7,2013,2,72602.0,220.0,67486.0,238.0,64554.0,309.0,63079.0,215.0,69500.0,228.0,70902.57142857143,6604.854524190727,2013-07-19,66844.0
2013-07-20,34.0,333.0,10.58,0,62779.0,0,5,1,7,2013,2,66844.0,230.0,80126.0,318.0,78679.0,372.0,63842.0,317.0,61801.0,291.0,70810.85714285714,6664.392706231048,2013-07-20,62779.0
2013-07-21,29.0,261.0,10.75,0,65386.0,0,6,1,7,2013,2,62779.0,333.0,59657.0,247.0,71354.0,269.0,64078.0,274.0,59220.0,210.0,68332.71428571429,5791.304968494063,2013-07-21,65386.0
2013-07-22,29.0,225.0,8.19,0,62722.0,0,0,0,7,2013,2,65386.0,261.0,73362.0,206.0,66985.0,193.0,55986.0,193.0,52445.0,157.0,69151.14285714286,4654.059318795347,2013-07-22,62722.0
2013-07-23,25.0,221.0,6.59,0,56376.0,0,1,0,7,2013,2,62722.0,225.0,67749.0,242.0,63091.0,197.0,65732.0,220.0,57759.0,148.0,67631.14285714286,4785.244139665122,2013-07-23,56376.0
2013-07-24,29.0,221.0,8.62,0,62875.0,0,2,0,7,2013,2,56376.0,221.0,75336.0,215.0,54318.0,206.0,65802.0,238.0,73283.0,179.0,66006.42857142857,6397.627733703863,2013-07-24,62875.0
2013-07-25,31.0,185.0,9.56,0,58995.0,0,3,0,7,2013,2,62875.0,221.0,72602.0,220.0,64684.0,202.0,68036.0,283.0,62798.0,184.0,64226.28571428572,4935.592254711835,2013-07-25,58995.0
2013-07-26,37.0,234.0,8.61,0,60165.0,0,4,0,7,2013,2,58995.0,185.0,66844.0,230.0,67486.0,238.0,64554.0,309.0,63079.0,215.0,62282.42857142857,3580.5986863080425,2013-07-26,60165.0
2013-07-27,37.0,319.0,8.94,0,83276.0,0,5,1,7,2013,2,60165.0,234.0,62779.0,333.0,80126.0,318.0,78679.0,372.0,63842.0,317.0,61328.28571428572,3006.298150789219,2013-07-27,83276.0
2013-07-28,50.0,185.0,9.48,0,68019.0,0,6,1,7,2013,2,83276.0,319.0,65386.0,261.0,59657.0,247.0,71354.0,269.0,64078.0,274.0,64256.42857142857,8886.37925623951,2013-07-28,68019.0
2013-07-29,16.0,185.0,6.56,0,59421.0,0,0,0,7,2013,2,68019.0,185.0,62722.0,225.0,73362.0,206.0,66985.0,193.0,55986.0,193.0,64632.57142857143,8997.194430435366,2013-07-29,59421.0
2013-07-30,15.0,176.0,9.63,0,76873.0,0,1,0,7,2013,2,59421.0,185.0,56376.0,221.0,67749.0,242.0,63091.0,197.0,65732.0,220.0,64161.0,9198.284097229382,2013-07-30,76873.0
2013-07-31,18.0,203.0,7.27,0,59125.0,0,2,0,7,2013,2,76873.0,176.0,62875.0,221.0,75336.0,215.0,54318.0,206.0,65802.0,238.0,67089.14285714286,9562.262257238064,2013-07-31,59125.0
