Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store
2013-06-19,15,136,11.77,No,52252,Lancaster
2013-06-20,23,136,8.85,No,60202,Lancaster
2013-06-21,18,187,10.45,No,52947,Lancaster
2013-06-22,23,238,12.35,No,54013,Lancaster
2013-06-23,23,172,11.53,No,50509,Lancaster
2013-06-24,15,128,11.89,No,52520,Lancaster
2013-06-25,16,120,12.29,No,50092,Lancaster
2013-06-26,16,146,10.41,No,57597,Lancaster
2013-06-27,16,149,13.63,No,56097,Lancaster
2013-06-28,20,175,12.68,No,46924,Lancaster
2013-06-29,24,259,13.77,No,58733,Lancaster
2013-06-30,24,222,14.41,No,55385,Lancaster
2013-07-01,16,156,13.41,No,44741,Lancaster
2013-07-02,16,177,15.63,No,60339,Lancaster
2013-07-03,17,192,13.03,No,51421,Lancaster
2013-07-04,28,228,13.73,No,59344,Lancaster
2013-07-05,28,249,15.05,No,52429,Lancaster
2013-07-06,28,299,14.18,No,58719,Lancaster
2013-07-07,17,217,10.5,No,53877,Lancaster
2013-07-08,13,155,12.18,No,52491,Lancaster
2013-07-09,14,159,11.8,No,54147,Lancaster
2013-07-10,13,165,10.88,No,56023,Lancaster
2013-07-11,14,161,13.04,No,50445,Lancaster
2013-07-12,18,190,12.44,No,51196,Lancaster
2013-07-13,27,254,10.94,No,50875,Lancaster
2013-07-14,21,197,11.74,No,46370,Lancaster
2013-07-15,12,164,10.95,No,53682,Lancaster
2013-07-16,16,192,10.49,No,64027,Lancaster
2013-07-17,17,171,12.09,No,43632,Lancaster
2013-07-18,19,174,13.3,No,55929,Lancaster
2013-07-19,28,181,12.28,No,60429,Lancaster
2013-07-20,27,263,9.96,No,45831,Lancaster
2013-07-21,20,206,10.11,No,47839,Lancaster
2013-07-22,17,177,7.71,No,47013,Lancaster
2013-07-23,19,173,6.2,No,49912,Lancaster
2013-07-24,23,173,8.11,No,46908,Lancaster
2013-07-25,18,144,8.99,No,44247,Lancaster
2013-07-26,22,184,8.1,No,58961,Lancaster
2013-07-27,24,250,8.41,No,60904,Lancaster
2013-07-28,39,144,8.92,No,43961,Lancaster
2013-07-29,12,144,6.17,No,53217,Lancaster
2013-07-30,16,137,9.06,No,52164,Lancaster
2013-07-31,15,158,6.84,No,47537,Lancaster
2013-08-01,28,186,9.86,No,55715,Lancaster
2013-08-02,23,178,9.31,No,57361,Lancaster
2013-08-03,26,234,6.6,No,51138,Lancaster
2013-08-04,24,209,6.05,No,48789,Lancaster
2013-08-05,15,139,6.63,No,51296,Lancaster
2013-08-06,15,129,8.51,No,51713,Lancaster
2013-08-07,13,139,7.3,No,44394,Lancaster
2013-08-08,29,156,9.98,No,50544,Lancaster
2013-08-09,31,181,14.3,No,45910,Lancaster
2013-08-10,33,236,11.03,No,53592,Lancaster
2013-08-11,27,183,12.78,No,58804,Lancaster
2013-08-12,23,135,11.7,No,39774,Lancaster
2013-08-13,22,155,13.0,No,55519,Lancaster
2013-08-14,18,135,7.48,No,49673,Lancaster
2013-08-15,24,131,10.33,No,49114,Lancaster
2013-08-16,17,162,7.5,No,46781,Lancaster
2013-08-17,20,237,8.3,No,54216,Lancaster
2013-08-18,24,154,9.12,No,50812,Lancaster
2013-08-19,12,134,12.12,No,41252,Lancaster
2013-08-20,16,116,9.33,No,41390,Lancaster
2013-08-21,14,144,11.79,No,48058,Lancaster
2013-08-22,22,136,12.62,No,41436,Lancaster
2013-08-23,21,150,9.39,No,48679,Lancaster
2013-08-24,32,228,12.52,No,51018,Lancaster
2013-08-25,32,180,13.0,No,39849,Lancaster
2013-08-26,12,126,12.54,No,42755,Lancaster
2013-08-27,12,112,12.7,No,52448,Lancaster
2013-08-28,15,112,12.9,No,56799,Lancaster
2013-08-29,20,128,10.17,No,45157,Lancaster
2013-08-30,27,159,10.47,No,40892,Lancaster
2013-08-31,24,253,14.49,No,55755,Lancaster
2013-09-01,19,203,11.33,No,42003,Lancaster
2013-09-02,15,226,10.11,No,49234,Lancaster
2013-09-03,14,91,10.17,No,38580,Lancaster
2013-09-04,16,81,11.86,No,40779,Lancaster
2013-09-05,28,91,10.58,No,40200,Lancaster
2013-09-06,21,117,7.74,No,41521,Lancaster
2013-09-07,26,181,11.48,No,54134,Lancaster
2013-09-08,28,134,11.87,No,39474,Lancaster
2013-09-09,12,97,9.53,No,47425,Lancaster
2013-09-10,15,80,11.18,No,37989,Lancaster
2013-09-11,35,370,7.82,Yes,81062,Lancaster
2013-09-12,40,406,10.23,Yes,78259,Lancaster
2013-09-13,71,539,8.99,Yes,77871,Lancaster
2013-09-14,22,183,11.23,No,49614,Lancaster
2013-09-15,23,149,7.59,No,40887,Lancaster
2013-09-16,13,120,8.45,No,45380,Lancaster
2013-09-17,23,99,14.62,No,43350,Lancaster
2013-09-18,18,93,7.48,No,38693,Lancaster
2013-09-19,25,99,8.32,No,43556,Lancaster
2013-09-20,26,155,12.69,No,46276,Lancaster
2013-09-21,26,194,13.27,No,59841,Lancaster
2013-09-22,21,145,11.68,No,49698,Lancaster
2013-09-23,23,89,12.05,No,48900,Lancaster
2013-09-24,16,92,6.5,No,57468,Lancaster
2013-09-25,22,95,12.13,No,42379,Lancaster
2013-09-26,29,105,8.97,No,43503,Lancaster
2013-09-27,9,137,11.0,No,52715,Lancaster
2013-09-28,27,212,7.09,No,59892,Lancaster
2013-09-29,18,134,11.05,No,48382,Lancaster
2013-09-30,12,72,8.83,No,37965,Lancaster
2013-10-01,11,71,9.75,No,39833,Lancaster
2013-10-02,14,88,7.49,No,45884,Lancaster
2013-10-03,23,111,12.65,No,55240,Lancaster
2013-10-04,20,149,10.57,No,44228,Lancaster
2013-10-05,27,246,11.7,No,54176,Lancaster
2013-10-06,19,158,10.29,No,37202,Lancaster
2013-10-07,12,91,10.27,No,37733,Lancaster
2013-10-08,7,97,9.15,No,49917,Lancaster
2013-10-09,17,103,10.87,No,39031,Lancaster
2013-10-10,24,126,11.95,No,50630,Lancaster
2013-10-11,28,164,13.23,No,41728,Lancaster
2013-10-12,57,918,13.58,Yes,102486,Lancaster
2013-10-13,40,716,10.11,Yes,90225,Lancaster
2013-10-14,32,417,10.35,Yes,74783,Lancaster
2013-10-15,7,96,12.23,No,34354,Lancaster
2013-10-16,14,102,11.0,No,46147,Lancaster
2013-10-17,23,93,10.48,No,39127,Lancaster
2013-10-18,31,128,9.02,No,46926,Lancaster
2013-10-19,31,194,9.59,No,49200,Lancaster
2013-10-20,16,146,9.26,No,46881,Lancaster
2013-10-21,15,73,12.43,No,42050,Lancaster
2013-10-22,13,76,7.13,No,45332,Lancaster
2013-10-23,15,98,8.22,No,47482,Lancaster
2013-10-24,25,101,8.84,No,44470,Lancaster
2013-10-25,31,165,14.12,No,58791,Lancaster
2013-10-26,24,209,9.42,No,49263,Lancaster
2013-10-27,13,149,9.73,No,45999,Lancaster
2013-10-28,17,104,10.27,No,44404,Lancaster
2013-10-29,14,104,7.17,No,46970,Lancaster
2013-10-30,14,91,6.66,No,40238,Lancaster
2013-10-31,30,69,6.74,No,47819,Lancaster
2013-11-01,26,119,10.24,No,50182,Lancaster
2013-11-02,27,188,12.09,No,61931,Lancaster
2013-11-03,31,166,13.83,No,58021,Lancaster
2013-11-04,13,78,7.66,No,53310,Lancaster
2013-11-05,21,93,8.53,No,49528,Lancaster
2013-11-06,23,90,10.1,No,37127,Lancaster
2013-11-07,25,90,12.16,No,58438,Lancaster
2013-11-08,19,159,7.42,No,60241,Lancaster
2013-11-09,77,917,9.18,Yes,112194,Lancaster
2013-11-10,69,701,13.87,Yes,118759,Lancaster
2013-11-11,42,633,12.95,Yes,107447,Lancaster
2013-11-12,19,99,12.0,No,59863,Lancaster
2013-11-13,15,93,7.87,No,56404,Lancaster
2013-11-14,24,108,13.5,No,53373,Lancaster
2013-11-15,27,139,12.57,No,55316,Lancaster
2013-11-16,24,256,9.1,No,69373,Lancaster
2013-11-17,22,191,10.68,No,63493,Lancaster
2013-11-18,13,108,8.93,No,57343,Lancaster
2013-11-19,15,92,15.88,No,62904,Lancaster
2013-11-20,20,95,12.42,No,60184,Lancaster
2013-11-21,19,113,10.6,No,52382,Lancaster
2013-11-22,23,147,12.27,No,61251,Lancaster
2013-11-23,36,312,15.67,No,80011,Lancaster
2013-11-24,66,217,12.09,No,65690,Lancaster
2013-11-25,18,119,14.27,No,69237,Lancaster
2013-11-26,17,116,13.57,No,68470,Lancaster
2013-11-27,35,237,23.25,No,91900,Lancaster
2013-11-28,58,532,18.97,No,91153,Lancaster
2013-11-29,85,1105,20.97,No,153255,Lancaster
2013-11-30,30,357,23.65,No,103991,Lancaster
2013-12-01,30,255,17.5,No,74303,Lancaster
2013-12-02,21,121,13.67,No,71661,Lancaster
2013-12-03,15,90,16.01,No,82428,Lancaster
2013-12-04,13,136,15.51,No,60937,Lancaster
2013-12-05,30,120,18.26,No,72833,Lancaster
2013-12-06,29,168,12.49,No,75580,Lancaster
2013-12-07,41,255,15.17,No,76537,Lancaster
2013-12-08,27,243,16.12,No,68337,Lancaster
2013-12-09,20,126,14.59,No,72386,Lancaster
2013-12-10,20,132,19.23,No,71111,Lancaster
2013-12-11,16,152,16.17,No,61570,Lancaster
2013-12-12,30,165,13.36,No,64893,Lancaster
2013-12-13,28,197,14.83,No,77556,Lancaster
2013-12-14,61,414,27.04,No,113974,Lancaster
2013-12-15,22,303,23.34,No,79362,Lancaster
2013-12-16,17,188,19.28,No,74330,Lancaster
2013-12-17,15,187,16.54,No,64265,Lancaster
2013-12-18,18,252,18.35,No,75519,Lancaster
2013-12-19,30,225,18.03,No,76019,Lancaster
2013-12-20,19,317,18.42,No,79533,Lancaster
2013-12-21,36,458,22.97,No,71516,Lancaster
2013-12-22,27,475,21.18,No,95557,Lancaster
2013-12-23,16,425,18.75,No,106029,Lancaster
2013-12-24,20,209,21.18,No,66580,Lancaster
2013-12-25,0,0,0.0,No,0,Lancaster
2013-12-26,27,423,16.61,No,83700,Lancaster
2013-12-27,25,276,19.35,No,85283,Lancaster
2013-12-28,23,360,16.73,No,74210,Lancaster
2013-12-29,17,287,21.34,No,78641,Lancaster
2013-12-30,17,342,15.14,No,77576,Lancaster
2013-12-31,21,269,16.64,No,64577,Lancaster
2014-01-01,17,157,19.15,No,60975,Lancaster
2014-01-02,17,175,17.06,No,56136,Lancaster
2014-01-03,23,178,12.52,No,51043,Lancaster
2014-01-04,19,218,19.99,No,66171,Lancaster
2014-01-05,18,137,17.87,No,59696,Lancaster
2014-01-06,13,95,20.87,No,49215,Lancaster
2014-01-07,11,93,18.21,No,55556,Lancaster
2014-01-08,16,95,18.49,No,48237,Lancaster
2014-01-09,18,101,16.61,No,53836,Lancaster
2014-01-10,24,124,15.48,No,55243,Lancaster
2014-01-11,25,182,15.7,No,57560,Lancaster
2014-01-12,29,144,18.34,No,52049,Lancaster
2014-01-13,10,83,13.42,No,46333,Lancaster
2014-01-14,13,92,17.0,No,49599,Lancaster
2014-01-15,13,92,15.0,No,37711,Lancaster
2014-01-16,24,92,17.18,No,48195,Lancaster
2014-01-17,14,103,15.71,No,53964,Lancaster
2014-01-18,35,689,16.82,Yes,81364,Lancaster
2014-01-19,48,463,16.96,Yes,63086,Lancaster
2014-01-20,31,413,18.26,Yes,53616,Lancaster
2014-01-21,10,74,12.7,No,34729,Lancaster
2014-01-22,12,85,15.06,No,34272,Lancaster
2014-01-23,24,77,12.39,No,31752,Lancaster
2014-01-24,22,122,14.03,No,36008,Lancaster
2014-01-25,17,165,13.54,No,44687,Lancaster
2014-01-26,21,150,11.87,No,35334,Lancaster
2014-01-27,11,74,16.59,No,33081,Lancaster
2014-01-28,16,82,10.06,No,32518,Lancaster
2014-01-29,10,82,14.51,No,29639,Lancaster
2014-01-30,22,79,12.32,No,28327,Lancaster
2014-01-31,21,90,7.01,No,30686,Lancaster
2014-02-01,20,160,9.59,No,35363,Lancaster
2014-02-02,18,90,10.09,No,27745,Lancaster
2014-02-03,10,73,5.62,No,28000,Lancaster
2014-02-04,11,51,9.59,No,26481,Lancaster
2014-02-05,13,59,8.06,No,28546,Lancaster
2014-02-06,19,64,10.72,No,31681,Lancaster
2014-02-07,15,103,11.4,No,30934,Lancaster
2014-02-08,32,192,11.22,No,38859,Lancaster
2014-02-09,23,136,8.74,No,42119,Lancaster
2014-02-10,19,69,5.9,No,28109,Lancaster
2014-02-11,13,89,10.75,No,34032,Lancaster
2014-02-12,13,94,11.36,No,32637,Lancaster
2014-02-13,23,125,7.8,No,28738,Lancaster
2014-02-14,19,166,8.09,No,35529,Lancaster
2014-02-15,66,617,12.99,Yes,72639,Lancaster
2014-02-16,51,544,11.42,Yes,66425,Lancaster
2014-02-17,28,419,9.91,Yes,61519,Lancaster
2014-02-18,18,64,9.86,No,32546,Lancaster
2014-02-19,11,82,10.36,No,35221,Lancaster
2014-02-20,19,66,12.95,No,25316,Lancaster
2014-02-21,29,88,12.19,No,33092,Lancaster
2014-02-22,29,159,9.7,No,31934,Lancaster
2014-02-23,15,107,7.87,No,28618,Lancaster
2014-02-24,13,58,8.42,No,27414,Lancaster
2014-02-25,13,63,10.92,No,27637,Lancaster
2014-02-26,10,66,10.6,No,35402,Lancaster
2014-02-27,18,60,7.43,No,27506,Lancaster
2014-02-28,21,79,6.82,No,40853,Lancaster
2014-03-01,22,136,8.05,No,42069,Lancaster
2014-03-02,18,109,6.04,No,33756,Lancaster
2014-03-03,11,65,8.09,No,29661,Lancaster
2014-03-04,12,63,7.21,No,30804,Lancaster
2014-03-05,11,67,8.04,No,32668,Lancaster
2014-03-06,21,73,7.13,No,40452,Lancaster
2014-03-07,18,86,13.4,No,30147,Lancaster
2014-03-08,20,154,9.73,No,43578,Lancaster
2014-03-09,29,110,11.06,No,32921,Lancaster
2014-03-10,14,70,8.35,No,42364,Lancaster
2014-03-11,12,62,7.02,No,32625,Lancaster
2014-03-12,14,70,7.44,No,32704,Lancaster
2014-03-13,18,75,10.98,No,31822,Lancaster
2014-03-14,18,126,8.81,No,41783,Lancaster
2014-03-15,22,187,11.28,No,42210,Lancaster
2014-03-16,18,139,9.46,No,43200,Lancaster
2014-03-17,12,83,7.89,No,38388,Lancaster
2014-03-18,12,72,10.52,No,32568,Lancaster
2014-03-19,16,91,7.05,No,35232,Lancaster
2014-03-20,18,85,9.56,No,32948,Lancaster
2014-03-21,22,117,8.78,No,30500,Lancaster
2014-03-22,26,183,9.24,No,43841,Lancaster
2014-03-23,21,133,10.85,No,30775,Lancaster
2014-03-24,11,74,8.41,No,35433,Lancaster
2014-03-25,13,90,11.4,No,33959,Lancaster
2014-03-26,15,92,8.87,No,30864,Lancaster
2014-03-27,26,105,10.32,No,27058,Lancaster
2014-03-28,27,134,14.18,No,48764,Lancaster
2014-03-29,23,192,12.52,No,46627,Lancaster
2014-03-30,17,134,14.71,No,37544,Lancaster
2014-03-31,10,97,6.97,No,36594,Lancaster
2014-04-01,11,76,11.94,No,29111,Lancaster
2014-04-02,13,89,8.25,No,31723,Lancaster
2014-04-03,16,84,11.4,No,35000,Lancaster
2014-04-04,19,107,11.21,No,38267,Lancaster
2014-04-05,20,182,11.06,No,39104,Lancaster
2014-04-06,19,146,9.36,No,32669,Lancaster
2014-04-07,11,76,9.32,No,31464,Lancaster
2014-04-08,10,83,8.89,No,35668,Lancaster
2014-04-09,12,83,9.74,No,44241,Lancaster
2014-04-10,16,85,10.63,No,31363,Lancaster
2014-04-11,27,124,7.6,No,37368,Lancaster
2014-04-12,17,192,7.48,No,35179,Lancaster
2014-04-13,15,137,9.81,No,40109,Lancaster
2014-04-14,12,90,6.83,No,35733,Lancaster
2014-04-15,12,108,7.39,No,36752,Lancaster
2014-04-16,15,101,9.56,No,30683,Lancaster
2014-04-17,15,123,7.69,No,41618,Lancaster
2014-04-18,25,187,13.55,No,58069,Lancaster
2014-04-19,26,221,16.41,No,47013,Lancaster
2014-04-20,7,0,,No,30812,Lancaster
2014-04-21,9,95,16.04,No,41069,Lancaster
2014-04-22,10,95,8.31,No,32370,Lancaster
2014-04-23,15,89,8.88,No,33575,Lancaster
2014-04-24,20,117,10.19,No,30431,Lancaster
2014-04-25,22,127,7.14,No,41945,Lancaster
2014-04-26,25,196,8.15,No,44658,Lancaster
2014-04-27,18,127,8.46,No,41867,Lancaster
2014-04-28,10,79,7.0,No,33916,Lancaster
2014-04-29,9,61,8.23,No,34440,Lancaster
2014-04-30,11,83,6.92,No,34789,Lancaster
2014-05-01,15,83,8.77,No,35608,Lancaster
2014-05-02,15,116,8.36,No,37658,Lancaster
2014-05-03,18,169,8.81,No,32217,Lancaster
2014-05-04,13,121,10.64,No,31154,Lancaster
2014-05-05,12,66,9.22,No,31095,Lancaster
2014-05-06,11,63,10.61,No,35453,Lancaster
2014-05-07,11,68,10.06,No,28961,Lancaster
2014-05-08,20,85,6.96,No,36191,Lancaster
2014-05-09,21,113,13.77,No,39915,Lancaster
2014-05-10,21,173,12.91,No,33740,Lancaster
2014-05-11,14,142,11.47,No,36898,Lancaster
2014-05-12,14,72,10.82,No,31505,Lancaster
2014-05-13,10,75,8.16,No,31564,Lancaster
2014-05-14,13,77,12.22,No,35303,Lancaster
2014-05-15,21,100,10.1,No,28183,Lancaster
2014-05-16,17,117,10.44,No,38993,Lancaster
2014-05-17,20,166,10.28,No,33476,Lancaster
2014-05-18,16,131,9.71,No,37105,Lancaster
2014-05-19,9,87,9.95,No,35208,Lancaster
2014-05-20,11,86,7.62,No,34508,Lancaster
2014-05-21,11,97,8.9,No,34898,Lancaster
2014-05-22,15,99,8.94,No,39580,Lancaster
2014-05-23,18,128,8.02,No,34627,Lancaster
2014-05-24,42,691,9.4,Yes,65615,Lancaster
2014-05-25,49,563,9.73,Yes,80678,Lancaster
2014-05-26,45,530,11.83,Yes,71236,Lancaster
2014-05-27,16,69,11.58,No,23770,Lancaster
2014-05-28,8,91,10.83,No,32741,Lancaster
2014-05-29,13,76,11.28,No,28366,Lancaster
2014-05-30,20,95,13.28,No,36205,Lancaster
2014-05-31,19,154,8.36,No,33030,Lancaster
2014-06-01,16,115,11.26,No,35912,Lancaster
2014-06-02,15,73,7.93,No,31303,Lancaster
2014-06-03,11,88,9.35,No,31352,Lancaster
2014-06-04,16,85,11.33,No,31166,Lancaster
2014-06-05,20,83,10.21,No,29406,Lancaster
2014-06-06,28,92,11.88,No,31805,Lancaster
2014-06-07,18,141,11.99,No,34901,Lancaster
2014-06-08,16,116,9.6,No,28767,Lancaster
2014-06-09,11,72,12.6,No,22414,Lancaster
2014-06-10,10,77,12.36,No,26838,Lancaster
2014-06-11,11,84,10.95,No,38848,Lancaster
2014-06-12,15,77,11.1,No,35089,Lancaster
2014-06-13,19,106,12.91,No,39513,Lancaster
2014-06-14,18,149,11.54,No,36099,Lancaster
2012-07-01,25,238,10.37,No,53618,Philadelphia
2012-07-02,17,213,9.0,No,50357,Philadelphia
2012-07-03,15,258,9.32,No,39831,Philadelphia
2012-07-04,24,255,10.5,No,56826,Philadelphia
2012-07-05,22,216,10.2,No,55282,Philadelphia
2012-07-06,33,246,12.53,No,71907,Philadelphia
2012-07-07,24,367,8.77,No,50442,Philadelphia
2012-07-08,24,242,11.52,No,52975,Philadelphia
2012-07-09,18,175,9.69,No,58618,Philadelphia
2012-07-10,17,175,7.27,No,55134,Philadelphia
2012-07-11,23,188,11.45,No,61280,Philadelphia
2012-07-12,29,205,9.43,No,55462,Philadelphia
2012-07-13,28,213,7.96,No,58950,Philadelphia
2012-07-14,26,275,10.2,No,58198,Philadelphia
2012-07-15,34,209,7.37,No,54487,Philadelphia
2012-07-16,15,180,10.01,No,53061,Philadelphia
2012-07-17,15,188,7.96,No,54143,Philadelphia
2012-07-18,17,197,6.62,No,61069,Philadelphia
2012-07-19,24,217,9.35,No,68382,Philadelphia
2012-07-20,32,217,8.83,No,53759,Philadelphia
2012-07-21,31,305,7.11,No,61388,Philadelphia
2012-07-22,33,222,6.38,No,58726,Philadelphia
2012-07-23,26,184,8.38,No,60517,Philadelphia
2012-07-24,22,184,7.1,No,53215,Philadelphia
2012-07-25,24,205,6.49,No,60523,Philadelphia
2012-07-26,28,209,11.38,No,55644,Philadelphia
2012-07-27,41,239,8.23,No,67097,Philadelphia
2012-07-28,39,301,10.29,No,69754,Philadelphia
2012-07-29,27,214,10.23,No,71237,Philadelphia
2012-07-30,16,180,6.19,No,56619,Philadelphia
2012-07-31,14,172,8.24,No,45829,Philadelphia
2012-08-01,22,218,8.26,No,57814,Philadelphia
2012-08-02,33,222,10.14,No,66691,Philadelphia
2012-08-03,23,231,12.05,No,59139,Philadelphia
2012-08-04,25,310,8.63,No,66645,Philadelphia
2012-08-05,30,243,10.11,No,68447,Philadelphia
2012-08-06,15,172,11.27,No,54153,Philadelphia
2012-08-07,18,172,9.07,No,52186,Philadelphia
2012-08-08,17,206,10.51,No,59029,Philadelphia
2012-08-09,27,189,9.07,No,54063,Philadelphia
2012-08-10,32,252,14.35,No,53911,Philadelphia
2012-08-11,31,289,12.02,No,71035,Philadelphia
2012-08-12,28,248,8.74,No,52517,Philadelphia
2012-08-13,15,181,10.67,No,48202,Philadelphia
2012-08-14,28,172,8.8,No,51847,Philadelphia
2012-08-15,27,181,9.35,No,47950,Philadelphia
2012-08-16,55,252,8.6,No,79361,Philadelphia
2012-08-17,31,240,9.63,No,58840,Philadelphia
2012-08-18,26,286,7.19,No,55232,Philadelphia
2012-08-19,34,218,9.87,No,65389,Philadelphia
2012-08-20,26,143,9.13,No,51590,Philadelphia
2012-08-21,18,168,11.23,No,61107,Philadelphia
2012-08-22,23,168,11.51,No,52338,Philadelphia
2012-08-23,31,190,8.09,No,56459,Philadelphia
2012-08-24,49,257,12.94,No,61924,Philadelphia
2012-08-25,35,345,9.75,No,74817,Philadelphia
2012-08-26,31,244,14.87,No,70306,Philadelphia
2012-08-27,15,164,9.36,No,49529,Philadelphia
2012-08-28,19,164,10.72,No,55764,Philadelphia
2012-08-29,29,139,10.91,No,59431,Philadelphia
2012-08-30,35,144,10.15,No,57705,Philadelphia
2012-08-31,40,219,9.22,No,60339,Philadelphia
2012-09-01,50,346,12.87,No,57587,Philadelphia
2012-09-02,41,299,10.89,No,63844,Philadelphia
2012-09-03,19,304,9.82,No,63584,Philadelphia
2012-09-04,21,119,8.12,No,49566,Philadelphia
2012-09-05,24,110,8.13,No,59376,Philadelphia
2012-09-06,30,148,6.9,No,53397,Philadelphia
2012-09-07,29,168,7.47,No,46680,Philadelphia
2012-09-08,24,228,6.8,No,66426,Philadelphia
2012-09-09,44,182,6.53,No,58921,Philadelphia
2012-09-10,50,414,8.22,Yes,78926,Philadelphia
2012-09-11,60,473,5.89,Yes,107188,Philadelphia
2012-09-12,43,461,8.57,Yes,59675,Philadelphia
2012-09-13,25,156,9.14,No,51733,Philadelphia
2012-09-14,29,173,8.37,No,53967,Philadelphia
2012-09-15,32,250,9.47,No,72378,Philadelphia
2012-09-16,25,182,7.09,No,55815,Philadelphia
2012-09-17,20,123,5.81,No,49625,Philadelphia
2012-09-18,19,110,8.34,No,56618,Philadelphia
2012-09-19,17,110,6.06,No,51181,Philadelphia
2012-09-20,57,152,9.45,No,54540,Philadelphia
2012-09-21,42,186,9.54,No,64774,Philadelphia
2012-09-22,43,296,6.75,No,63478,Philadelphia
2012-09-23,42,216,10.45,No,48914,Philadelphia
2012-09-24,19,119,9.75,No,43787,Philadelphia
2012-09-25,21,106,8.21,No,49372,Philadelphia
2012-09-26,21,119,11.81,No,45250,Philadelphia
2012-09-27,38,131,6.77,No,51868,Philadelphia
2012-09-28,37,182,9.9,No,69335,Philadelphia
2012-09-29,45,292,9.13,No,66380,Philadelphia
2012-09-30,24,182,10.86,No,61925,Philadelphia
2012-10-01,15,102,9.78,No,44538,Philadelphia
2012-10-02,24,123,7.06,No,55900,Philadelphia
2012-10-03,20,114,7.16,No,58416,Philadelphia
2012-10-04,33,152,11.73,No,52914,Philadelphia
2012-10-05,31,186,9.79,No,64401,Philadelphia
2012-10-06,88,1231,8.87,Yes,171665,Philadelphia
2012-10-07,107,798,9.9,Yes,97231,Philadelphia
2012-10-08,34,497,11.48,Yes,78493,Philadelphia
2012-10-09,22,102,8.52,No,62610,Philadelphia
2012-10-10,18,106,10.96,No,49746,Philadelphia
2012-10-11,40,149,8.02,No,56806,Philadelphia
2012-10-12,45,234,10.86,No,60275,Philadelphia
2012-10-13,35,318,10.97,No,71615,Philadelphia
2012-10-14,37,226,7.3,No,58551,Philadelphia
2012-10-15,27,115,11.47,No,48499,Philadelphia
2012-10-16,29,137,7.51,No,63233,Philadelphia
2012-10-17,20,123,6.45,No,53068,Philadelphia
2012-10-18,54,145,13.02,No,61053,Philadelphia
2012-10-19,55,204,14.93,No,75176,Philadelphia
2012-10-20,64,383,15.54,No,92254,Philadelphia
2012-10-21,42,234,13.11,No,77484,Philadelphia
2012-10-22,22,115,7.23,No,54736,Philadelphia
2012-10-23,26,141,9.39,No,54725,Philadelphia
2012-10-24,28,158,7.83,No,60454,Philadelphia
2012-10-25,34,149,6.64,No,68056,Philadelphia
2012-10-26,42,192,8.24,No,70350,Philadelphia
2012-10-27,43,235,11.1,No,69006,Philadelphia
2012-10-28,41,170,9.09,No,74692,Philadelphia
2012-10-29,22,107,10.41,No,67921,Philadelphia
2012-10-30,26,124,5.99,No,68049,Philadelphia
2012-10-31,23,153,6.62,No,83138,Philadelphia
2012-11-01,29,149,10.95,No,70912,Philadelphia
2012-11-02,61,230,5.8,No,49629,Philadelphia
2012-11-03,38,325,6.78,No,82309,Philadelphia
2012-11-04,32,244,10.32,No,65587,Philadelphia
2012-11-05,15,115,9.13,No,68065,Philadelphia
2012-11-06,27,115,10.18,No,63822,Philadelphia
2012-11-07,25,132,11.23,No,69768,Philadelphia
2012-11-08,40,153,6.94,No,68089,Philadelphia
2012-11-09,53,222,8.8,No,68943,Philadelphia
2012-11-10,128,1321,10.82,Yes,165555,Philadelphia
2012-11-11,145,1010,8.38,Yes,106754,Philadelphia
2012-11-12,67,890,9.69,Yes,144189,Philadelphia
2012-11-13,30,133,6.86,No,56477,Philadelphia
2012-11-14,43,141,8.45,No,67196,Philadelphia
2012-11-15,31,171,11.37,No,73558,Philadelphia
2012-11-16,57,253,15.44,No,67597,Philadelphia
2012-11-17,71,450,20.45,No,144419,Philadelphia
2012-11-18,66,329,15.33,No,82361,Philadelphia
2012-11-19,31,222,9.07,No,76179,Philadelphia
2012-11-20,37,231,15.14,No,76429,Philadelphia
2012-11-21,45,253,14.52,No,85711,Philadelphia
2012-11-22,30,369,15.56,No,71897,Philadelphia
2012-11-23,119,1693,16.28,No,252073,Philadelphia
2012-11-24,67,463,16.81,No,100190,Philadelphia
2012-11-25,46,347,17.93,No,103886,Philadelphia
2012-11-26,29,138,14.92,No,77744,Philadelphia
2012-11-27,21,129,10.93,No,67053,Philadelphia
2012-11-28,17,150,11.52,No,89181,Philadelphia
2012-11-29,41,150,10.66,No,101655,Philadelphia
2012-11-30,50,193,16.27,No,102925,Philadelphia
2012-12-01,54,421,11.28,No,115844,Philadelphia
2012-12-02,51,296,11.68,No,93857,Philadelphia
2012-12-03,25,147,15.15,No,107839,Philadelphia
2012-12-04,16,154,17.51,No,95985,Philadelphia
2012-12-05,22,189,16.22,No,90907,Philadelphia
2012-12-06,30,197,14.66,No,98244,Philadelphia
2012-12-07,35,254,13.59,No,116818,Philadelphia
2012-12-08,52,382,10.82,No,95923,Philadelphia
2012-12-09,51,405,18.09,No,123381,Philadelphia
2012-12-10,28,176,13.04,No,102663,Philadelphia
2012-12-11,30,198,13.35,No,124714,Philadelphia
2012-12-12,29,228,13.71,No,109979,Philadelphia
2012-12-13,36,220,11.49,No,106397,Philadelphia
2012-12-14,52,280,19.72,No,104054,Philadelphia
