<<<<<<< HEAD
Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,is_holiday,day_of_week,IsWeekend,month,year,season_num,sales_lag_1,customers_lag_1,sales_lag_7,customers_lag_7,sales_lag_14,customers_lag_14,sales_lag_21,customers_lag_21,sales_lag_28,customers_lag_28,sales_roll_mean_7,sales_roll_std_7,ds,y
2014-05-05,5.0,35.0,9.98,0,18961.0,0,0,0,5,2014,1,19240.0,64.0,21014.0,42.0,18675.0,50.0,19212.0,47.0,17076.0,39.0,19068.0,2015.8266294495397,2014-05-05,18961.0
2014-05-06,5.0,33.0,11.48,0,15670.0,0,1,0,5,2014,1,18961.0,35.0,19328.0,32.0,20309.0,50.0,17678.0,56.0,16715.0,43.0,18774.714285714286,1825.913443939711,2014-05-06,15670.0
2014-05-07,4.0,36.0,10.89,0,14396.0,0,2,0,5,2014,1,15670.0,33.0,16867.0,44.0,16494.0,47.0,16510.0,52.0,19202.0,43.0,18252.14285714286,2137.96316062469,2014-05-07,14396.0
2014-05-08,9.0,45.0,7.54,0,17971.0,0,3,0,5,2014,1,14396.0,36.0,18679.0,44.0,17543.0,61.0,15194.0,64.0,17958.0,44.0,17899.14285714286,2565.9394919187575,2014-05-08,17971.0
2014-05-09,10.0,60.0,14.91,0,18711.0,0,4,0,5,2014,1,17971.0,45.0,16392.0,61.0,21296.0,67.0,31237.0,98.0,19253.0,64.0,17798.0,2543.9355992892474,2014-05-09,18711.0
2014-05-10,8.0,92.0,13.97,0,20047.0,0,5,1,5,2014,1,18711.0,60.0,21956.0,90.0,24274.0,103.0,22523.0,115.0,20397.0,99.0,18129.285714285714,2480.5285535062344,2014-05-10,20047.0
2014-05-11,9.0,76.0,12.41,0,17864.0,0,6,1,5,2014,1,20047.0,92.0,19240.0,64.0,22161.0,67.0,15178.0,82.5,18385.0,71.0,17856.571428571428,2058.7781859747374,2014-05-11,17864.0
2014-05-12,8.0,39.0,11.71,0,17036.0,0,0,0,5,2014,1,17864.0,76.0,18961.0,35.0,21014.0,42.0,18675.0,50.0,19212.0,47.0,17660.0,1968.3793672285667,2014-05-12,17036.0
2014-05-13,5.0,40.0,8.83,0,17657.0,0,1,0,5,2014,1,17036.0,39.0,15670.0,33.0,19328.0,32.0,20309.0,50.0,17678.0,56.0,17385.0,1889.20194791287,2014-05-13,17657.0
2014-05-14,6.0,41.0,13.23,0,17438.0,0,2,0,5,2014,1,17657.0,40.0,14396.0,36.0,16867.0,44.0,16494.0,47.0,16510.0,52.0,17668.85714285714,1731.2441988894218,2014-05-14,17438.0
2014-05-15,10.0,53.0,10.93,0,19963.0,0,3,0,5,2014,1,17438.0,41.0,17971.0,45.0,18679.0,44.0,17543.0,61.0,15194.0,64.0,18103.428571428572,1000.2477788255499,2014-05-15,19963.0
2014-05-16,10.0,63.0,11.3,0,19116.0,0,4,0,5,2014,1,19963.0,53.0,18711.0,60.0,16392.0,61.0,21296.0,67.0,31237.0,98.0,18388.0,1216.3179408901183,2014-05-16,19116.0
2014-05-17,9.0,89.0,11.12,0,18681.0,0,5,1,5,2014,1,19116.0,63.0,20047.0,92.0,21956.0,90.0,24274.0,103.0,22523.0,115.0,18445.85714285714,1243.570052786864,2014-05-17,18681.0
2014-05-18,11.0,70.0,10.5,0,19472.0,0,6,1,5,2014,1,18681.0,89.0,17864.0,76.0,19240.0,64.0,22161.0,67.0,15178.0,82.5,18250.714285714286,1041.14259578587,2014-05-18,19472.0
2014-05-19,5.0,47.0,10.77,0,17653.0,0,0,0,5,2014,1,19472.0,70.0,17036.0,39.0,18961.0,35.0,21014.0,42.0,18675.0,50.0,18480.428571428572,1116.2793642477982,2014-05-19,17653.0
2014-05-20,5.0,46.0,8.25,0,16835.0,0,1,0,5,2014,1,17653.0,47.0,17657.0,40.0,15670.0,33.0,19328.0,32.0,20309.0,50.0,18568.571428571428,1001.6950396097646,2014-05-20,16835.0
2014-05-21,7.0,52.0,9.63,0,18700.0,0,2,0,5,2014,1,16835.0,46.0,17438.0,41.0,14396.0,36.0,16867.0,44.0,16494.0,47.0,18451.14285714286,1161.7615114650937,2014-05-21,18700.0
2014-05-22,8.0,53.0,9.67,0,17200.0,0,3,0,5,2014,1,18700.0,52.0,19963.0,53.0,17971.0,45.0,18679.0,44.0,17543.0,61.0,18631.428571428572,1072.8536490960973,2014-05-22,17200.0
2014-05-23,8.0,69.0,8.68,0,19657.0,0,4,0,5,2014,1,17200.0,53.0,19116.0,63.0,18711.0,60.0,16392.0,61.0,21296.0,67.0,18236.714285714286,1007.5878314534544,2014-05-23,19657.0
2014-05-24,29.0,373.0,10.17,1,34244.0,0,5,1,5,2014,1,19657.0,69.0,18681.0,89.0,20047.0,92.0,21956.0,90.0,24274.0,103.0,18314.0,1102.546748818922,2014-05-24,34244.0
2014-05-25,27.0,304.0,10.53,1,36847.0,0,6,1,5,2014,1,34244.0,373.0,19472.0,70.0,17864.0,76.0,19240.0,64.0,22161.0,67.0,20537.285714285714,6141.699974064717,2014-05-25,36847.0
2014-05-26,20.0,287.0,12.81,1,40717.0,1,0,0,5,2014,1,36847.0,304.0,17653.0,47.0,17036.0,39.0,18961.0,35.0,21014.0,42.0,23019.428571428572,8641.639367179068,2014-05-26,40717.0
2014-05-27,9.0,37.0,12.53,0,13207.31,0,1,0,5,2014,1,40717.0,287.0,16835.0,46.0,17657.0,40.0,15670.0,33.0,19328.0,32.0,26314.285714285714,10460.086674501963,2014-05-27,13207.31
2014-05-28,5.0,49.0,11.72,0,17066.0,0,2,0,5,2014,1,13207.31,37.0,18700.0,52.0,17438.0,41.0,14396.0,36.0,16867.0,44.0,25796.044285714284,11079.533796617687,2014-05-28,17066.0
2014-05-29,9.0,41.0,12.21,0,18508.0,0,3,0,5,2014,1,17066.0,49.0,17200.0,53.0,19963.0,53.0,17971.0,45.0,18679.0,44.0,25562.615714285716,11269.5372675069,2014-05-29,18508.0
2014-05-30,8.0,52.0,14.37,0,22131.0,0,4,0,5,2014,1,18508.0,41.0,19657.0,69.0,19116.0,63.0,18711.0,60.0,16392.0,61.0,25749.472857142857,11117.588718564626,2014-05-30,22131.0
2014-05-31,9.0,83.0,9.05,0,18069.0,0,5,1,5,2014,1,22131.0,52.0,34244.0,373.0,18681.0,89.0,20047.0,92.0,21956.0,90.0,26102.90142857143,10929.359629823359,2014-05-31,18069.0
2014-06-01,7.0,62.0,12.18,0,19682.0,0,6,1,6,2014,2,18069.0,83.0,36847.0,304.0,19472.0,70.0,17864.0,76.0,19240.0,64.0,23792.187142857143,10626.975848839687,2014-06-01,19682.0
2014-06-02,8.0,40.0,8.58,0,14396.0,0,0,0,6,2014,2,19682.0,62.0,40717.0,287.0,17653.0,47.0,17036.0,39.0,18961.0,35.0,21340.044285714284,8962.609010237664,2014-06-02,14396.0
2014-06-03,4.0,48.0,10.12,0,15672.0,0,1,0,6,2014,2,14396.0,40.0,13207.31,37.0,16835.0,46.0,17657.0,40.0,15670.0,33.0,17579.90142857143,3048.299519624931,2014-06-03,15672.0
2014-06-04,8.0,46.0,12.26,0,16300.0,0,2,0,6,2014,2,15672.0,48.0,17066.0,49.0,18700.0,52.0,17438.0,41.0,14396.0,36.0,17932.0,2562.729599469671,2014-06-04,16300.0
2014-06-05,8.0,45.0,11.05,0,13810.0,0,3,0,6,2014,2,16300.0,46.0,18508.0,41.0,17200.0,53.0,19963.0,53.0,17971.0,45.0,17822.571428571428,2621.54991414982,2014-06-05,13810.0
2014-06-06,11.0,50.0,12.86,0,18916.0,0,4,0,6,2014,2,13810.0,45.0,22131.0,52.0,19657.0,69.0,19116.0,63.0,18711.0,60.0,17151.428571428572,2992.018040115885,2014-06-06,18916.0
2014-06-07,10.0,77.0,12.97,0,22092.0,0,5,1,6,2014,2,18916.0,50.0,18069.0,83.0,34244.0,373.0,18681.0,89.0,20047.0,92.0,16692.14285714286,2256.6202182737215,2014-06-07,22092.0
2014-06-08,11.0,64.0,10.39,0,14497.0,0,6,1,6,2014,2,22092.0,77.0,19682.0,62.0,36847.0,304.0,19472.0,70.0,17864.0,76.0,17266.85714285714,3041.5088047746567,2014-06-08,14497.0
2014-06-09,6.0,40.0,13.63,0,18312.0,0,0,0,6,2014,2,14497.0,64.0,14396.0,40.0,40717.0,287.0,17653.0,47.0,17036.0,39.0,16526.14285714286,2986.1693649537697,2014-06-09,18312.0
2014-06-10,4.0,42.0,13.38,0,14557.0,0,1,0,6,2014,2,18312.0,40.0,15672.0,48.0,13207.31,37.0,16835.0,46.0,17657.0,40.0,17085.571428571428,2885.720583443974,2014-06-10,14557.0
2014-06-11,6.0,46.0,11.85,0,16077.0,0,2,0,6,2014,2,14557.0,42.0,16300.0,46.0,17066.0,49.0,18700.0,52.0,17438.0,41.0,16926.285714285714,3005.056445076061,2014-06-11,16077.0
2014-06-12,11.0,42.0,12.01,0,15073.0,0,3,0,6,2014,2,16077.0,46.0,13810.0,45.0,18508.0,41.0,17200.0,53.0,19963.0,53.0,16894.428571428572,3013.9711819644563,2014-06-12,15073.0
2014-06-13,8.0,58.0,13.97,0,19718.0,0,4,0,6,2014,2,15073.0,42.0,18916.0,50.0,22131.0,52.0,19657.0,69.0,19116.0,63.0,17074.85714285714,2830.787724795889,2014-06-13,19718.0
2014-06-14,9.0,82.0,12.49,0,19559.0,0,5,1,6,2014,2,19718.0,58.0,22092.0,77.0,18069.0,83.0,34244.0,373.0,18681.0,89.0,17189.428571428572,2932.1398816755377,2014-06-14,19559.0
=======
Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,is_holiday,day_of_week,is_weekend,month,year,season_num,sales_lag_7,customers_lag_7,sales_lag_14,customers_lag_14,sales_lag_21,customers_lag_21,sales_lag_28,customers_lag_28,sales_roll_mean_7,sales_roll_std_7,ds,y
2012-07-29,10.0,79.0,10.42,0,21111.0,0,6,1,7,2012,2,23127.0,82.0,19341.0,78.0,22472.0,90.0,19532.0,89.0,21990.0,4806.212160665958,2012-07-29,21111.0
2012-07-30,6.0,67.0,6.31,0,24762.0,0,0,0,7,2012,2,17733.0,69.0,22671.0,67.0,20388.0,66.0,25403.0,79.0,21702.0,4787.088816110825,2012-07-30,24762.0
2012-07-31,7.0,64.0,8.39,0,18873.0,0,1,0,7,2012,2,21533.0,69.0,20870.0,70.0,18678.0,66.0,17711.0,97.0,22706.14285714286,4546.973991149552,2012-07-31,18873.0
2012-08-01,9.0,81.0,8.41,0,17580.0,0,2,0,8,2012,2,22028.0,76.0,22328.0,73.0,24364.0,70.0,23336.0,95.0,22326.14285714286,4767.17517434142,2012-08-01,17580.0
2012-08-02,9.0,82.0,10.33,0,18984.0,0,3,0,8,2012,2,14971.0,78.0,21355.0,81.0,23707.0,76.0,22879.0,81.0,21690.714285714286,5098.469564953969,2012-08-02,18984.0
2012-08-03,10.0,85.0,12.27,0,22136.0,0,4,0,8,2012,2,24626.0,88.0,23471.0,81.0,21728.0,79.0,20918.0,92.0,22264.0,4393.887762183585,2012-08-03,22136.0
2012-08-04,9.0,114.0,8.79,0,21602.0,0,5,1,8,2012,2,29912.0,112.0,23647.0,114.0,22557.0,103.0,21308.0,137.0,21908.285714285714,4269.838198116557,2012-08-04,21602.0
2012-08-05,17.0,90.0,10.29,0,24428.0,0,6,1,8,2012,2,21111.0,79.0,23127.0,82.0,19341.0,78.0,22472.0,90.0,20721.14285714286,2434.417139588821,2012-08-05,24428.0
2012-08-06,6.0,63.0,11.48,0,20836.0,0,0,0,8,2012,2,24762.0,67.0,17733.0,69.0,22671.0,67.0,20388.0,66.0,21195.0,2815.887604291054,2012-08-06,20836.0
2012-08-07,7.0,63.0,9.24,0,20904.0,0,1,0,8,2012,2,18873.0,64.0,21533.0,69.0,20870.0,70.0,18678.0,66.0,20634.14285714286,2337.334837556902,2012-08-07,20904.0
2012-08-08,6.0,76.0,10.71,0,17010.0,0,2,0,8,2012,2,17580.0,81.0,22028.0,76.0,22328.0,73.0,24364.0,70.0,20924.285714285714,2204.5681144905866,2012-08-08,17010.0
2012-08-09,9.0,69.0,9.23,0,22053.0,0,3,0,8,2012,2,18984.0,82.0,14971.0,78.0,21355.0,81.0,23707.0,76.0,20842.85714285714,2354.134478498871,2012-08-09,22053.0
2012-08-10,11.0,93.0,14.62,0,20532.0,0,4,0,8,2012,2,22136.0,85.0,24626.0,88.0,23471.0,81.0,21728.0,79.0,21281.285714285714,2232.9074256288773,2012-08-10,20532.0
2012-08-11,10.0,107.0,12.24,0,20392.0,0,5,1,8,2012,2,21602.0,114.0,29912.0,112.0,23647.0,114.0,22557.0,103.0,21052.14285714286,2212.7886198619344,2012-08-11,20392.0
2012-08-12,13.0,91.0,8.9,0,21727.0,0,6,1,8,2012,2,24428.0,90.0,21111.0,79.0,23127.0,82.0,19341.0,78.0,20879.285714285714,2209.935497873617,2012-08-12,21727.0
2012-08-13,6.0,67.0,10.86,0,21963.0,0,0,0,8,2012,2,20836.0,63.0,24762.0,67.0,17733.0,69.0,22671.0,67.0,20493.428571428572,1652.5705085454865,2012-08-13,21963.0
2012-08-14,9.0,63.0,8.96,0,21853.0,0,1,0,8,2012,2,20904.0,63.0,18873.0,64.0,21533.0,69.0,20870.0,70.0,20654.428571428572,1743.883296663213,2012-08-14,21853.0
2012-08-15,9.0,67.0,9.52,0,19088.0,0,2,0,8,2012,2,17010.0,76.0,17580.0,81.0,22028.0,76.0,22328.0,73.0,20790.0,1802.4244783069287,2012-08-15,19088.0
2012-08-16,16.0,93.0,8.76,0,29291.0,0,3,0,8,2012,2,22053.0,69.0,18984.0,82.0,14971.0,78.0,21355.0,81.0,21086.85714285714,1116.8362202476917,2012-08-16,29291.0
2012-08-17,9.0,88.0,9.8,0,23106.0,0,4,0,8,2012,2,20532.0,93.0,22136.0,85.0,24626.0,88.0,23471.0,81.0,22120.85714285714,3326.0180110041224,2012-08-17,23106.0
2012-08-18,9.0,105.0,7.33,0,21944.0,0,5,1,8,2012,2,20392.0,107.0,21602.0,114.0,29912.0,112.0,23647.0,114.0,22488.571428571428,3262.7676828700146,2012-08-18,21944.0
2012-08-19,12.0,80.0,10.05,0,25229.0,0,6,1,8,2012,2,21727.0,91.0,24428.0,90.0,21111.0,79.0,23127.0,82.0,22710.285714285714,3147.2412106629595,2012-08-19,25229.0
2012-08-20,11.0,52.0,9.29,0,18984.0,0,0,0,8,2012,2,21963.0,67.0,20836.0,63.0,24762.0,67.0,17733.0,69.0,23210.571428571428,3241.8059193985737,2012-08-20,18984.0
2012-08-21,7.0,62.0,11.44,0,18873.0,0,1,0,8,2012,2,21853.0,63.0,20904.0,63.0,18873.0,64.0,21533.0,69.0,22785.0,3607.7584915475354,2012-08-21,18873.0
2012-08-22,8.0,62.0,11.72,0,18011.0,0,2,0,8,2012,2,19088.0,67.0,17010.0,76.0,17580.0,81.0,22028.0,76.0,22359.285714285714,3900.0431499444444,2012-08-22,18011.0
2012-08-23,14.0,69.0,8.24,0,21435.0,0,3,0,8,2012,2,29291.0,93.0,22053.0,69.0,18984.0,82.0,14971.0,78.0,22205.428571428572,4068.2222512682733,2012-08-23,21435.0
2012-08-24,13.0,94.0,13.17,0,21515.0,0,4,0,8,2012,2,23106.0,88.0,20532.0,93.0,22136.0,85.0,24626.0,88.0,21083.14285714286,2610.049643753382,2012-08-24,21515.0
2012-08-25,14.0,126.0,9.93,0,22516.0,0,5,1,8,2012,2,21944.0,105.0,20392.0,107.0,21602.0,114.0,29912.0,112.0,20855.85714285714,2470.057113278387,2012-08-25,22516.0
2012-08-26,12.0,89.0,15.14,0,18622.0,0,6,1,8,2012,2,25229.0,80.0,21727.0,91.0,24428.0,90.0,21111.0,79.0,20937.571428571428,2520.99093328681,2012-08-26,18622.0
2012-08-27,7.0,60.0,9.53,0,22426.0,0,0,0,8,2012,2,18984.0,52.0,21963.0,67.0,20836.0,63.0,24762.0,67.0,19993.714285714286,1772.090076179891,2012-08-27,22426.0
2012-08-28,6.0,60.0,10.92,0,21801.0,0,1,0,8,2012,2,18873.0,62.0,21853.0,63.0,20904.0,63.0,18873.0,64.0,20485.428571428572,1916.847660191327,2012-08-28,21801.0
2012-08-29,9.0,51.0,11.11,0,18248.0,0,2,0,8,2012,2,18011.0,62.0,19088.0,67.0,17010.0,76.0,17580.0,81.0,20903.714285714286,1823.5446904573657,2012-08-29,18248.0
2012-08-30,13.0,52.0,10.34,0,20676.0,0,3,0,8,2012,2,21435.0,69.0,29291.0,93.0,22053.0,69.0,18984.0,82.0,20937.571428571428,1762.048510223531,2012-08-30,20676.0
2012-08-31,15.0,80.0,9.39,0,21933.0,0,4,0,8,2012,2,21515.0,94.0,23106.0,88.0,20532.0,93.0,22136.0,85.0,20829.14285714286,1749.6464812995291,2012-08-31,21933.0
2012-09-01,14.0,126.0,13.1,0,23343.0,0,5,1,9,2012,3,22516.0,126.0,21944.0,105.0,20392.0,107.0,21602.0,114.0,20888.85714285714,1783.756189297505,2012-09-01,23343.0
2012-09-02,13.0,109.0,11.09,0,23365.0,0,6,1,9,2012,3,18622.0,89.0,25229.0,80.0,21727.0,91.0,24428.0,90.0,21007.0,1930.8131275018163,2012-09-02,23365.0
2012-09-03,5.0,111.0,10.0,0,22647.0,1,0,0,9,2012,3,22426.0,60.0,18984.0,52.0,21963.0,67.0,20836.0,63.0,21684.571428571428,1780.7514197797586,2012-09-03,22647.0
2012-09-04,11.0,43.0,8.27,0,19172.0,0,1,0,9,2012,3,21801.0,60.0,18873.0,62.0,21853.0,63.0,20904.0,63.0,21716.14285714286,1797.9631465050898,2012-09-04,19172.0
2012-09-05,9.0,40.0,8.27,0,16057.0,0,2,0,9,2012,3,18248.0,51.0,18011.0,62.0,19088.0,67.0,17010.0,76.0,21340.571428571428,2036.095680229106,2012-09-05,16057.0
2012-09-06,15.0,54.0,7.03,0,20877.0,0,3,0,9,2012,3,20676.0,52.0,21435.0,69.0,29291.0,93.0,22053.0,69.0,21027.571428571428,2662.719778543665,2012-09-06,20877.0
2012-09-07,9.0,61.0,7.61,0,22423.0,0,4,0,9,2012,3,21933.0,80.0,21515.0,94.0,23106.0,88.0,20532.0,93.0,21056.285714285714,2659.3782929026684,2012-09-07,22423.0
2012-09-08,8.0,83.0,6.92,0,22728.0,0,5,1,9,2012,3,23343.0,126.0,22516.0,126.0,21944.0,105.0,20392.0,107.0,21126.285714285714,2692.5433276789768,2012-09-08,22728.0
2012-09-09,16.0,66.0,6.65,0,21703.0,0,6,1,9,2012,3,23365.0,109.0,18622.0,89.0,25229.0,80.0,21727.0,91.0,21038.428571428572,2617.134938384778,2012-09-09,21703.0
2012-09-10,14.0,150.0,8.37,1,25937.0,0,0,0,9,2012,3,22647.0,111.0,22426.0,60.0,18984.0,52.0,21963.0,67.0,20801.0,2440.303464735484,2012-09-10,25937.0
2012-09-11,15.0,172.0,6.0,1,41318.0,0,1,0,9,2012,3,19172.0,43.0,21801.0,60.0,18873.0,62.0,21853.0,63.0,21271.0,3086.3939584354225,2012-09-11,41318.0
2012-09-12,21.0,167.0,8.73,1,32062.0,0,2,0,9,2012,3,16057.0,40.0,18248.0,51.0,18011.0,62.0,19088.0,67.0,24434.714285714286,8005.911955429892,2012-09-12,32062.0
2012-09-13,11.0,57.0,9.31,0,18136.0,0,3,0,9,2012,3,20877.0,54.0,20676.0,52.0,21435.0,69.0,29291.0,93.0,26721.14285714286,7482.901162618938,2012-09-13,18136.0
2012-09-14,11.0,63.0,8.52,0,21411.0,0,4,0,9,2012,3,22423.0,61.0,21933.0,80.0,21515.0,94.0,23106.0,88.0,26329.571428571428,7899.791492124818,2012-09-14,21411.0
2012-09-15,12.0,91.0,9.64,0,23280.0,0,5,1,9,2012,3,22728.0,83.0,23343.0,126.0,22516.0,126.0,21944.0,105.0,26185.0,7991.922714007356,2012-09-15,23280.0
2012-09-16,12.0,66.0,7.22,0,23433.0,0,6,1,9,2012,3,21703.0,66.0,23365.0,109.0,18622.0,89.0,25229.0,80.0,26263.85714285714,7954.763969441447,2012-09-16,23433.0
2012-09-17,5.0,44.0,5.92,0,22817.0,0,0,0,9,2012,3,25937.0,150.0,22647.0,111.0,22426.0,60.0,18984.0,52.0,26511.0,7815.096459204244,2012-09-17,22817.0
2012-09-18,6.0,40.0,8.49,0,22020.0,0,1,0,9,2012,3,41318.0,172.0,19172.0,43.0,21801.0,60.0,18873.0,62.0,26065.285714285714,7941.24179446107,2012-09-18,22020.0
2012-09-19,8.0,40.0,6.17,0,20609.0,0,2,0,9,2012,3,32062.0,167.0,16057.0,40.0,18248.0,51.0,18011.0,62.0,23308.428571428572,4260.225770900839,2012-09-19,20609.0
2012-09-20,16.0,55.0,9.63,0,21634.0,0,3,0,9,2012,3,18136.0,57.0,20877.0,54.0,20676.0,52.0,21435.0,69.0,21672.285714285714,1862.8069961114913,2012-09-20,21634.0
2012-09-21,11.0,68.0,9.71,0,21052.0,0,4,0,9,2012,3,21411.0,63.0,22423.0,61.0,21933.0,80.0,21515.0,94.0,22172.0,1046.2988738086992,2012-09-21,21052.0
2012-09-22,14.0,107.0,6.87,0,19864.0,0,5,1,9,2012,3,23280.0,91.0,22728.0,83.0,23343.0,126.0,22516.0,126.0,22120.714285714286,1097.3692350778094,2012-09-22,19864.0
2012-09-23,18.0,78.0,10.64,0,18728.0,0,6,1,9,2012,3,23433.0,66.0,21703.0,66.0,23365.0,109.0,18622.0,89.0,21632.714285714286,1245.466674823238,2012-09-23,18728.0
2012-09-24,7.0,43.0,9.93,0,20058.0,0,0,0,9,2012,3,22817.0,44.0,25937.0,150.0,22647.0,111.0,22426.0,60.0,20960.571428571428,1374.8350030873878,2012-09-24,20058.0
2012-09-25,10.0,38.0,8.36,0,18209.0,0,1,0,9,2012,3,22020.0,40.0,41318.0,172.0,19172.0,43.0,21801.0,60.0,20566.428571428572,1127.082939441886,2012-09-25,18209.0
2012-09-26,11.0,43.0,12.02,0,17724.0,0,2,0,9,2012,3,20609.0,40.0,32062.0,167.0,16057.0,40.0,18248.0,51.0,20022.0,1224.178500056265,2012-09-26,17724.0
2012-09-27,16.0,48.0,6.89,0,21739.0,0,3,0,9,2012,3,21634.0,55.0,18136.0,57.0,20877.0,54.0,20676.0,52.0,19609.85714285714,1457.1021959779673,2012-09-27,21739.0
2012-09-28,16.0,66.0,10.08,0,19610.0,0,4,0,9,2012,3,21052.0,68.0,21411.0,63.0,22423.0,61.0,21933.0,80.0,19624.85714285714,1481.7445156044328,2012-09-28,19610.0
2012-09-29,16.0,105.0,9.3,0,25882.0,0,5,1,9,2012,3,19864.0,107.0,23280.0,91.0,22728.0,83.0,23343.0,126.0,19418.85714285714,1344.1126476318175,2012-09-29,25882.0
2012-09-30,9.0,66.0,11.06,0,24303.0,0,6,1,9,2012,3,18728.0,78.0,23433.0,66.0,21703.0,66.0,23365.0,109.0,20278.571428571428,2805.950097984809,2012-09-30,24303.0
2012-10-01,5.0,37.0,9.96,0,18729.0,0,0,0,10,2012,3,20058.0,43.0,22817.0,44.0,25937.0,150.0,22647.0,111.0,21075.0,3071.150707253989,2012-10-01,18729.0
2012-10-02,9.0,44.0,7.19,0,22639.0,0,1,0,10,2012,3,18209.0,38.0,22020.0,40.0,41318.0,172.0,19172.0,43.0,20885.14285714286,3183.5228614734056,2012-10-02,22639.0
2012-10-03,7.0,41.0,7.29,0,20121.0,0,2,0,10,2012,3,17724.0,43.0,20609.0,40.0,32062.0,167.0,16057.0,40.0,21518.0,2997.7665019143847,2012-10-03,20121.0
2012-10-04,10.0,55.0,11.95,0,20193.0,0,3,0,10,2012,3,21739.0,48.0,21634.0,55.0,18136.0,57.0,20877.0,54.0,21860.428571428572,2603.074967363463,2012-10-04,20193.0
2012-10-05,14.0,67.0,9.97,0,27049.0,0,4,0,10,2012,3,19610.0,66.0,21052.0,68.0,21411.0,63.0,22423.0,61.0,21639.571428571428,2679.556048872206,2012-10-05,27049.0
2012-10-06,34.74000000000001,396.4900000000001,9.03,1,49367.0,0,5,1,10,2012,3,25882.0,105.0,19864.0,107.0,23280.0,91.0,22728.0,83.0,22702.285714285714,3170.62952289109,2012-10-06,49367.0
2012-10-07,34.74000000000001,287.0,10.08,1,38587.0,0,6,1,10,2012,3,24303.0,66.0,18728.0,78.0,23433.0,66.0,21703.0,66.0,26057.285714285714,10664.751750732969,2012-10-07,38587.0
2012-10-08,17.0,178.0,11.69,1,26393.0,1,0,0,10,2012,3,18729.0,37.0,20058.0,43.0,22817.0,44.0,25937.0,150.0,28097.85714285714,11598.780674832038,2012-10-08,26393.0
2012-10-09,10.0,37.0,8.68,0,20959.0,0,1,0,10,2012,3,22639.0,44.0,18209.0,38.0,22020.0,40.0,41318.0,172.0,29192.714285714286,10908.180014928947,2012-10-09,20959.0
2012-10-10,8.0,38.0,11.16,0,18132.0,0,2,0,10,2012,3,20121.0,41.0,17724.0,43.0,20609.0,40.0,32062.0,167.0,28952.714285714286,11093.316512120948,2012-10-10,18132.0
2012-10-11,11.0,53.0,8.17,0,19649.0,0,3,0,10,2012,3,20193.0,55.0,21739.0,48.0,21634.0,55.0,18136.0,57.0,28668.571428571428,11379.027109220762,2012-10-11,19649.0
2012-10-12,15.0,84.0,11.06,0,23299.0,0,4,0,10,2012,3,27049.0,67.0,19610.0,66.0,21052.0,68.0,21411.0,63.0,28590.85714285714,11448.206765378462,2012-10-12,23299.0
2012-10-13,12.0,114.0,11.17,0,32821.0,0,5,1,10,2012,3,49367.0,396.4900000000001,25882.0,105.0,19864.0,107.0,23280.0,91.0,28055.14285714286,11618.850551705069,2012-10-13,32821.0
2012-10-14,14.0,81.0,7.43,0,18949.0,0,6,1,10,2012,3,38587.0,287.0,24303.0,66.0,18728.0,78.0,23433.0,66.0,25691.428571428572,7521.017791432732,2012-10-14,18949.0
2012-10-15,9.0,41.0,11.68,0,14021.0,0,0,0,10,2012,3,26393.0,178.0,18729.0,37.0,20058.0,43.0,22817.0,44.0,22886.0,5219.607680020926,2012-10-15,14021.0
2012-10-16,9.0,49.0,7.65,0,20496.0,0,1,0,10,2012,3,20959.0,37.0,22639.0,44.0,18209.0,38.0,22020.0,40.0,21118.571428571428,5886.260495344029,2012-10-16,20496.0
2012-10-17,8.0,44.0,6.57,0,16147.0,0,2,0,10,2012,3,18132.0,38.0,20121.0,41.0,17724.0,43.0,20609.0,40.0,21052.428571428572,5890.95187150439,2012-10-17,16147.0
2012-10-18,16.0,52.0,13.26,0,22139.0,0,3,0,10,2012,3,19649.0,53.0,20193.0,55.0,21739.0,48.0,21634.0,55.0,20768.85714285714,6099.061688177173,2012-10-18,22139.0
2012-10-19,23.0,73.0,15.2,0,23193.0,0,4,0,10,2012,3,23299.0,84.0,27049.0,67.0,19610.0,66.0,21052.0,68.0,21124.571428571428,6095.4737813436395,2012-10-19,23193.0
2012-10-20,17.0,137.0,15.83,0,25768.0,0,5,1,10,2012,3,32821.0,114.0,49367.0,396.4900000000001,25882.0,105.0,19864.0,107.0,21109.428571428572,6089.300120077928,2012-10-20,25768.0
2012-10-21,18.0,84.0,13.35,0,27035.0,0,6,1,10,2012,3,18949.0,81.0,38587.0,287.0,24303.0,66.0,18728.0,78.0,20101.85714285714,4080.6951380278265,2012-10-21,27035.0
2012-10-22,8.0,41.0,7.36,0,22795.0,0,0,0,10,2012,3,14021.0,41.0,26393.0,178.0,18729.0,37.0,20058.0,43.0,21257.0,4783.850297267545,2012-10-22,22795.0
2012-10-23,8.0,50.0,9.57,0,20847.0,0,1,0,10,2012,3,20496.0,49.0,20959.0,37.0,22639.0,44.0,18209.0,38.0,22510.428571428572,3566.4993975018456,2012-10-23,20847.0
2012-10-24,13.0,56.0,7.98,0,22449.0,0,2,0,10,2012,3,16147.0,44.0,18132.0,38.0,20121.0,41.0,17724.0,43.0,22560.571428571428,3535.792690809378,2012-10-24,22449.0
